job uses node node463
LAMMPS (5 Nov 2016)
Running on 1 partitions of processors
pair lj/cut/coul/debye evdwl 51 156 0.000000
pair lj/cut/coul/debye ecoul 51 156 0.000000
pair lj/cut/coul/debye evdwl 52 107 0.000000
pair lj/cut/coul/debye ecoul 52 107 -0.000000
pair lj/cut/coul/debye evdwl 52 108 0.000000
pair lj/cut/coul/debye ecoul 52 108 0.000000
pair lj/cut/coul/debye evdwl 52 116 0.000000
pair lj/cut/coul/debye ecoul 52 116 0.000000
pair lj/cut/coul/debye evdwl 52 118 0.000000
pair lj/cut/coul/debye ecoul 52 118 -0.000000
pair lj/cut/coul/debye evdwl 52 119 0.000000
pair lj/cut/coul/debye ecoul 52 119 0.000000
pair lj/cut/coul/debye evdwl 52 120 0.000000
pair lj/cut/coul/debye ecoul 52 120 0.000000
pair lj/cut/coul/debye evdwl 52 121 0.000000
pair lj/cut/coul/debye ecoul 52 121 -0.000000
pair lj/cut/coul/debye evdwl 52 122 -0.000603
pair lj/cut/coul/debye ecoul 52 122 0.000000
pair lj/cut/coul/debye evdwl 52 123 0.000000
pair lj/cut/coul/debye ecoul 52 123 0.000000
pair lj/cut/coul/debye evdwl 52 124 -0.000547
pair lj/cut/coul/debye ecoul 52 124 -0.000000
pair lj/cut/coul/debye evdwl 52 65 0.000000
pair lj/cut/coul/debye ecoul 52 65 -0.000000
pair lj/cut/coul/debye evdwl 52 66 0.000000
pair lj/cut/coul/debye ecoul 52 66 0.000000
pair lj/cut/coul/debye evdwl 52 68 0.000000
pair lj/cut/coul/debye ecoul 52 68 -0.000000
pair lj/cut/coul/debye evdwl 52 69 0.000000
pair lj/cut/coul/debye ecoul 52 69 0.000000
pair lj/cut/coul/debye evdwl 52 70 0.000000
pair lj/cut/coul/debye ecoul 52 70 0.000000
pair lj/cut/coul/debye evdwl 52 71 0.000000
pair lj/cut/coul/debye ecoul 52 71 -0.000000
pair lj/cut/coul/debye evdwl 52 72 0.000000
pair lj/cut/coul/debye ecoul 52 72 0.000000
pair lj/cut/coul/debye evdwl 52 73 0.000000
pair lj/cut/coul/debye ecoul 52 73 0.000000
pair lj/cut/coul/debye evdwl 52 74 0.000000
pair lj/cut/coul/debye ecoul 52 74 -0.000000
pair lj/cut/coul/debye evdwl 52 75 -0.000014
pair lj/cut/coul/debye ecoul 52 75 0.000000
pair lj/cut/coul/debye evdwl 52 76 0.000000
pair lj/cut/coul/debye ecoul 52 76 0.000000
pair lj/cut/coul/debye evdwl 52 77 -0.002299
pair lj/cut/coul/debye ecoul 52 77 -0.000000
pair lj/cut/coul/debye evdwl 52 78 -0.002052
pair lj/cut/coul/debye ecoul 52 78 0.000000
pair lj/cut/coul/debye evdwl 52 79 -0.000181
pair lj/cut/coul/debye ecoul 52 79 0.000000
pair lj/cut/coul/debye evdwl 52 82 -0.001010
pair lj/cut/coul/debye ecoul 52 82 0.000000
pair lj/cut/coul/debye evdwl 52 85 -0.001044
pair lj/cut/coul/debye ecoul 52 85 0.000000
pair lj/cut/coul/debye evdwl 52 87 0.000000
pair lj/cut/coul/debye ecoul 52 87 0.000000
pair lj/cut/coul/debye evdwl 52 88 -0.000131
pair lj/cut/coul/debye ecoul 52 88 0.000000
pair lj/cut/coul/debye evdwl 52 89 0.000000
pair lj/cut/coul/debye ecoul 52 89 -0.000000
pair lj/cut/coul/debye evdwl 52 90 0.000000
pair lj/cut/coul/debye ecoul 52 90 0.000000
pair lj/cut/coul/debye evdwl 52 91 0.000000
pair lj/cut/coul/debye ecoul 52 91 0.000000
pair lj/cut/coul/debye evdwl 52 92 0.000000
pair lj/cut/coul/debye ecoul 52 92 -0.000000
pair lj/cut/coul/debye evdwl 52 93 0.000000
pair lj/cut/coul/debye ecoul 52 93 0.000000
pair lj/cut/coul/debye evdwl 52 95 0.000000
pair lj/cut/coul/debye ecoul 52 95 -0.000000
pair lj/cut/coul/debye evdwl 52 134 0.000000
pair lj/cut/coul/debye ecoul 52 134 0.000000
pair lj/cut/coul/debye evdwl 52 135 -0.000062
pair lj/cut/coul/debye ecoul 52 135 0.000000
pair lj/cut/coul/debye evdwl 52 136 0.000000
pair lj/cut/coul/debye ecoul 52 136 -0.000000
pair lj/cut/coul/debye evdwl 52 137 0.000000
pair lj/cut/coul/debye ecoul 52 137 0.000000
pair lj/cut/coul/debye evdwl 52 138 0.000000
pair lj/cut/coul/debye ecoul 52 138 0.000000
pair lj/cut/coul/debye evdwl 52 139 0.000000
pair lj/cut/coul/debye ecoul 52 139 -0.000000
pair lj/cut/coul/debye evdwl 52 140 0.000000
pair lj/cut/coul/debye ecoul 52 140 0.000000
pair lj/cut/coul/debye evdwl 52 141 0.000000
pair lj/cut/coul/debye ecoul 52 141 0.000000
pair lj/cut/coul/debye evdwl 52 142 0.000000
pair lj/cut/coul/debye ecoul 52 142 -0.000000
pair lj/cut/coul/debye evdwl 52 143 0.000000
pair lj/cut/coul/debye ecoul 52 143 0.000000
pair lj/cut/coul/debye evdwl 52 144 0.000000
pair lj/cut/coul/debye ecoul 52 144 0.000000
pair lj/cut/coul/debye evdwl 52 145 0.000000
pair lj/cut/coul/debye ecoul 52 145 -0.000000
pair lj/cut/coul/debye evdwl 52 146 0.000000
pair lj/cut/coul/debye ecoul 52 146 0.000000
pair lj/cut/coul/debye evdwl 52 147 0.000000
pair lj/cut/coul/debye ecoul 52 147 0.000000
pair lj/cut/coul/debye evdwl 52 56 -0.081631
pair lj/cut/coul/debye ecoul 52 56 0.000000
pair lj/cut/coul/debye evdwl 52 57 -0.012277
pair lj/cut/coul/debye ecoul 52 57 0.000000
pair lj/cut/coul/debye evdwl 52 58 -0.007015
pair lj/cut/coul/debye ecoul 52 58 0.000000
pair lj/cut/coul/debye evdwl 52 59 -0.002107
pair lj/cut/coul/debye ecoul 52 59 0.000000
pair lj/cut/coul/debye evdwl 52 60 0.000000
pair lj/cut/coul/debye ecoul 52 60 0.000000
pair lj/cut/coul/debye evdwl 52 61 0.000000
pair lj/cut/coul/debye ecoul 52 61 0.000000
pair lj/cut/coul/debye evdwl 52 62 0.000000
pair lj/cut/coul/debye ecoul 52 62 -0.000000
pair lj/cut/coul/debye evdwl 52 94 0.000000
pair lj/cut/coul/debye ecoul 52 94 0.000000
pair lj/cut/coul/debye evdwl 52 96 0.000000
pair lj/cut/coul/debye ecoul 52 96 0.000000
pair lj/cut/coul/debye evdwl 52 97 0.000000
pair lj/cut/coul/debye ecoul 52 97 0.000000
pair lj/cut/coul/debye evdwl 52 99 0.000000
pair lj/cut/coul/debye ecoul 52 99 0.000000
pair lj/cut/coul/debye evdwl 52 102 0.000000
pair lj/cut/coul/debye ecoul 52 102 0.000000
pair lj/cut/coul/debye evdwl 52 125 -0.000815
pair lj/cut/coul/debye ecoul 52 125 0.000000
pair lj/cut/coul/debye evdwl 52 126 -0.000306
pair lj/cut/coul/debye ecoul 52 126 0.000000
pair lj/cut/coul/debye evdwl 52 127 -0.001230
pair lj/cut/coul/debye ecoul 52 127 -0.000000
pair lj/cut/coul/debye evdwl 52 128 -0.000399
pair lj/cut/coul/debye ecoul 52 128 0.000000
pair lj/cut/coul/debye evdwl 52 129 -0.000893
pair lj/cut/coul/debye ecoul 52 129 0.000000
pair lj/cut/coul/debye evdwl 52 130 0.000000
pair lj/cut/coul/debye ecoul 52 130 -0.000000
pair lj/cut/coul/debye evdwl 52 131 0.000000
pair lj/cut/coul/debye ecoul 52 131 0.000000
pair lj/cut/coul/debye evdwl 52 132 -0.000403
pair lj/cut/coul/debye ecoul 52 132 0.000000
pair lj/cut/coul/debye evdwl 52 133 0.000000
pair lj/cut/coul/debye ecoul 52 133 -0.000000
pair lj/cut/coul/debye evdwl 52 7 0.000000
pair lj/cut/coul/debye ecoul 52 7 0.000000
pair lj/cut/coul/debye evdwl 52 8 0.000000
pair lj/cut/coul/debye ecoul 52 8 0.000000
pair lj/cut/coul/debye evdwl 52 9 0.000000
pair lj/cut/coul/debye ecoul 52 9 0.000000
pair lj/cut/coul/debye evdwl 52 10 0.000000
pair lj/cut/coul/debye ecoul 52 10 0.000000
pair lj/cut/coul/debye evdwl 52 11 0.000000
pair lj/cut/coul/debye ecoul 52 11 0.000000
pair lj/cut/coul/debye evdwl 52 12 0.000000
pair lj/cut/coul/debye ecoul 52 12 0.000000
pair lj/cut/coul/debye evdwl 52 38 0.000000
pair lj/cut/coul/debye ecoul 52 38 0.000000
pair lj/cut/coul/debye evdwl 52 13 -0.001567
pair lj/cut/coul/debye ecoul 52 13 0.000000
pair lj/cut/coul/debye evdwl 52 14 -0.000075
pair lj/cut/coul/debye ecoul 52 14 0.000000
pair lj/cut/coul/debye evdwl 52 15 0.000000
pair lj/cut/coul/debye ecoul 52 15 -0.000000
pair lj/cut/coul/debye evdwl 52 17 -0.012592
pair lj/cut/coul/debye ecoul 52 17 -0.000000
pair lj/cut/coul/debye evdwl 52 18 -0.000988
pair lj/cut/coul/debye ecoul 52 18 0.000000
pair lj/cut/coul/debye evdwl 52 21 -0.004431
pair lj/cut/coul/debye ecoul 52 21 0.000000
pair lj/cut/coul/debye evdwl 52 63 0.000000
pair lj/cut/coul/debye ecoul 52 63 0.000000
pair lj/cut/coul/debye evdwl 52 64 0.000000
pair lj/cut/coul/debye ecoul 52 64 0.000000
pair lj/cut/coul/debye evdwl 52 67 0.000000
pair lj/cut/coul/debye ecoul 52 67 0.000000
pair lj/cut/coul/debye evdwl 52 148 0.000000
pair lj/cut/coul/debye ecoul 52 148 -0.000000
pair lj/cut/coul/debye evdwl 52 149 0.000000
pair lj/cut/coul/debye ecoul 52 149 0.000000
pair lj/cut/coul/debye evdwl 52 150 0.000000
pair lj/cut/coul/debye ecoul 52 150 0.000000
pair lj/cut/coul/debye evdwl 52 151 0.000000
pair lj/cut/coul/debye ecoul 52 151 -0.000000
pair lj/cut/coul/debye evdwl 52 152 0.000000
pair lj/cut/coul/debye ecoul 52 152 0.000000
pair lj/cut/coul/debye evdwl 52 153 0.000000
pair lj/cut/coul/debye ecoul 52 153 0.000000
pair lj/cut/coul/debye evdwl 52 154 0.000000
pair lj/cut/coul/debye ecoul 52 154 -0.000000
pair lj/cut/coul/debye evdwl 52 155 0.000000
pair lj/cut/coul/debye ecoul 52 155 0.000000
pair lj/cut/coul/debye evdwl 52 156 0.000000
pair lj/cut/coul/debye ecoul 52 156 0.000000
pair lj/cut/coul/debye evdwl 53 57 0.020307
pair lj/cut/coul/debye ecoul 53 57 0.471795
pair lj/cut/coul/debye evdwl 53 58 -0.029432
pair lj/cut/coul/debye ecoul 53 58 0.259472
pair lj/cut/coul/debye evdwl 53 59 -0.004689
pair lj/cut/coul/debye ecoul 53 59 0.000000
pair lj/cut/coul/debye evdwl 53 60 -0.000268
pair lj/cut/coul/debye ecoul 53 60 0.000000
pair lj/cut/coul/debye evdwl 53 61 -0.000358
pair lj/cut/coul/debye ecoul 53 61 0.000000
pair lj/cut/coul/debye evdwl 53 62 0.000000
pair lj/cut/coul/debye ecoul 53 62 -0.064245
pair lj/cut/coul/debye evdwl 53 94 0.000000
pair lj/cut/coul/debye ecoul 53 94 0.000000
pair lj/cut/coul/debye evdwl 53 96 0.000000
pair lj/cut/coul/debye ecoul 53 96 0.000000
pair lj/cut/coul/debye evdwl 53 97 0.000000
pair lj/cut/coul/debye ecoul 53 97 0.000000
pair lj/cut/coul/debye evdwl 53 99 0.000000
pair lj/cut/coul/debye ecoul 53 99 0.000000
pair lj/cut/coul/debye evdwl 53 102 0.000000
pair lj/cut/coul/debye ecoul 53 102 0.000000
pair lj/cut/coul/debye evdwl 53 125 -0.011359
pair lj/cut/coul/debye ecoul 53 125 0.000000
pair lj/cut/coul/debye evdwl 53 126 -0.003011
pair lj/cut/coul/debye ecoul 53 126 0.000000
pair lj/cut/coul/debye evdwl 53 127 -0.019710
pair lj/cut/coul/debye ecoul 53 127 -0.226479
pair lj/cut/coul/debye evdwl 53 128 -0.004975
pair lj/cut/coul/debye ecoul 53 128 0.000000
pair lj/cut/coul/debye evdwl 53 129 -0.003581
pair lj/cut/coul/debye ecoul 53 129 0.000000
pair lj/cut/coul/debye evdwl 53 130 -0.000475
pair lj/cut/coul/debye ecoul 53 130 -0.066345
pair lj/cut/coul/debye evdwl 53 131 0.000000
pair lj/cut/coul/debye ecoul 53 131 0.000000
pair lj/cut/coul/debye evdwl 53 132 -0.000934
pair lj/cut/coul/debye ecoul 53 132 0.000000
pair lj/cut/coul/debye evdwl 53 133 0.000000
pair lj/cut/coul/debye ecoul 53 133 -0.024506
pair lj/cut/coul/debye evdwl 53 7 0.000000
pair lj/cut/coul/debye ecoul 53 7 0.000000
pair lj/cut/coul/debye evdwl 53 8 0.000000
pair lj/cut/coul/debye ecoul 53 8 0.000000
pair lj/cut/coul/debye evdwl 53 9 0.000000
pair lj/cut/coul/debye ecoul 53 9 0.000000
pair lj/cut/coul/debye evdwl 53 10 0.000000
pair lj/cut/coul/debye ecoul 53 10 0.015865
pair lj/cut/coul/debye evdwl 53 11 0.000000
pair lj/cut/coul/debye ecoul 53 11 0.000000
pair lj/cut/coul/debye evdwl 53 12 0.000000
pair lj/cut/coul/debye ecoul 53 12 0.000000
pair lj/cut/coul/debye evdwl 53 38 0.000000
pair lj/cut/coul/debye ecoul 53 38 0.000000
pair lj/cut/coul/debye evdwl 53 13 0.000000
pair lj/cut/coul/debye ecoul 53 13 0.000000
pair lj/cut/coul/debye evdwl 53 14 0.000000
pair lj/cut/coul/debye ecoul 53 14 0.000000
pair lj/cut/coul/debye evdwl 53 15 0.000000
pair lj/cut/coul/debye ecoul 53 15 -0.027898
pair lj/cut/coul/debye evdwl 53 17 -0.000148
pair lj/cut/coul/debye ecoul 53 17 -0.072377
pair lj/cut/coul/debye evdwl 53 18 0.000000
pair lj/cut/coul/debye ecoul 53 18 0.045185
pair lj/cut/coul/debye evdwl 53 21 -0.000479
pair lj/cut/coul/debye ecoul 53 21 0.082252
pair lj/cut/coul/debye evdwl 53 63 0.000000
pair lj/cut/coul/debye ecoul 53 63 0.000000
pair lj/cut/coul/debye evdwl 53 64 0.000000
pair lj/cut/coul/debye ecoul 53 64 0.000000
pair lj/cut/coul/debye evdwl 53 67 0.000000
pair lj/cut/coul/debye ecoul 53 67 0.000000
pair lj/cut/coul/debye evdwl 53 148 0.000000
pair lj/cut/coul/debye ecoul 53 148 -0.006448
pair lj/cut/coul/debye evdwl 53 149 0.000000
pair lj/cut/coul/debye ecoul 53 149 0.000000
pair lj/cut/coul/debye evdwl 53 150 0.000000
pair lj/cut/coul/debye ecoul 53 150 0.000000
pair lj/cut/coul/debye evdwl 53 151 0.000000
pair lj/cut/coul/debye ecoul 53 151 -0.010290
pair lj/cut/coul/debye evdwl 53 152 0.000000
pair lj/cut/coul/debye ecoul 53 152 0.000000
pair lj/cut/coul/debye evdwl 53 153 0.000000
pair lj/cut/coul/debye ecoul 53 153 0.000000
pair lj/cut/coul/debye evdwl 53 154 0.000000
pair lj/cut/coul/debye ecoul 53 154 -0.007565
pair lj/cut/coul/debye evdwl 53 155 0.000000
pair lj/cut/coul/debye ecoul 53 155 0.000000
pair lj/cut/coul/debye evdwl 53 156 0.000000
pair lj/cut/coul/debye ecoul 53 156 0.000000
pair lj/cut/coul/debye evdwl 54 58 -0.111191
pair lj/cut/coul/debye ecoul 54 58 0.000000
pair lj/cut/coul/debye evdwl 54 59 -0.015190
pair lj/cut/coul/debye ecoul 54 59 0.000000
pair lj/cut/coul/debye evdwl 54 60 -0.001266
pair lj/cut/coul/debye ecoul 54 60 0.000000
pair lj/cut/coul/debye evdwl 54 61 -0.002575
pair lj/cut/coul/debye ecoul 54 61 0.000000
pair lj/cut/coul/debye evdwl 54 62 -0.001263
pair lj/cut/coul/debye ecoul 54 62 -0.000000
pair lj/cut/coul/debye evdwl 54 94 -0.000327
pair lj/cut/coul/debye ecoul 54 94 0.000000
pair lj/cut/coul/debye evdwl 54 96 0.000000
pair lj/cut/coul/debye ecoul 54 96 0.000000
pair lj/cut/coul/debye evdwl 54 97 -0.000001
pair lj/cut/coul/debye ecoul 54 97 0.000000
pair lj/cut/coul/debye evdwl 54 99 0.000000
pair lj/cut/coul/debye ecoul 54 99 0.000000
pair lj/cut/coul/debye evdwl 54 102 0.000000
pair lj/cut/coul/debye ecoul 54 102 0.000000
pair lj/cut/coul/debye evdwl 54 125 -0.021476
pair lj/cut/coul/debye ecoul 54 125 0.000000
pair lj/cut/coul/debye evdwl 54 126 -0.006617
pair lj/cut/coul/debye ecoul 54 126 0.000000
pair lj/cut/coul/debye evdwl 54 127 0.027962
pair lj/cut/coul/debye ecoul 54 127 -0.000000
pair lj/cut/coul/debye evdwl 54 128 -0.026393
pair lj/cut/coul/debye ecoul 54 128 0.000000
pair lj/cut/coul/debye evdwl 54 129 -0.021035
pair lj/cut/coul/debye ecoul 54 129 0.000000
pair lj/cut/coul/debye evdwl 54 130 -0.005113
pair lj/cut/coul/debye ecoul 54 130 -0.000000
pair lj/cut/coul/debye evdwl 54 131 -0.000957
pair lj/cut/coul/debye ecoul 54 131 0.000000
pair lj/cut/coul/debye evdwl 54 132 -0.009267
pair lj/cut/coul/debye ecoul 54 132 0.000000
pair lj/cut/coul/debye evdwl 54 133 0.000000
pair lj/cut/coul/debye ecoul 54 133 -0.000000
pair lj/cut/coul/debye evdwl 54 7 0.000000
pair lj/cut/coul/debye ecoul 54 7 0.000000
pair lj/cut/coul/debye evdwl 54 8 0.000000
pair lj/cut/coul/debye ecoul 54 8 0.000000
pair lj/cut/coul/debye evdwl 54 9 0.000000
pair lj/cut/coul/debye ecoul 54 9 0.000000
pair lj/cut/coul/debye evdwl 54 10 0.000000
pair lj/cut/coul/debye ecoul 54 10 0.000000
pair lj/cut/coul/debye evdwl 54 11 0.000000
pair lj/cut/coul/debye ecoul 54 11 0.000000
pair lj/cut/coul/debye evdwl 54 12 0.000000
pair lj/cut/coul/debye ecoul 54 12 0.000000
pair lj/cut/coul/debye evdwl 54 38 0.000000
pair lj/cut/coul/debye ecoul 54 38 0.000000
pair lj/cut/coul/debye evdwl 54 13 0.000000
pair lj/cut/coul/debye ecoul 54 13 0.000000
pair lj/cut/coul/debye evdwl 54 14 0.000000
pair lj/cut/coul/debye ecoul 54 14 0.000000
pair lj/cut/coul/debye evdwl 54 15 0.000000
pair lj/cut/coul/debye ecoul 54 15 -0.000000
pair lj/cut/coul/debye evdwl 54 17 0.000000
pair lj/cut/coul/debye ecoul 54 17 -0.000000
pair lj/cut/coul/debye evdwl 54 18 0.000000
pair lj/cut/coul/debye ecoul 54 18 0.000000
pair lj/cut/coul/debye evdwl 54 21 0.000000
pair lj/cut/coul/debye ecoul 54 21 0.000000
pair lj/cut/coul/debye evdwl 54 63 0.000000
pair lj/cut/coul/debye ecoul 54 63 0.000000
pair lj/cut/coul/debye evdwl 54 64 0.000000
pair lj/cut/coul/debye ecoul 54 64 0.000000
pair lj/cut/coul/debye evdwl 54 67 0.000000
pair lj/cut/coul/debye ecoul 54 67 0.000000
pair lj/cut/coul/debye evdwl 54 148 0.000000
pair lj/cut/coul/debye ecoul 54 148 -0.000000
pair lj/cut/coul/debye evdwl 54 149 0.000000
pair lj/cut/coul/debye ecoul 54 149 0.000000
pair lj/cut/coul/debye evdwl 54 150 0.000000
pair lj/cut/coul/debye ecoul 54 150 0.000000
pair lj/cut/coul/debye evdwl 54 151 0.000000
pair lj/cut/coul/debye ecoul 54 151 -0.000000
pair lj/cut/coul/debye evdwl 54 152 0.000000
pair lj/cut/coul/debye ecoul 54 152 0.000000
pair lj/cut/coul/debye evdwl 54 153 0.000000
pair lj/cut/coul/debye ecoul 54 153 0.000000
pair lj/cut/coul/debye evdwl 54 154 0.000000
pair lj/cut/coul/debye ecoul 54 154 -0.000000
pair lj/cut/coul/debye evdwl 54 155 0.000000
pair lj/cut/coul/debye ecoul 54 155 0.000000
pair lj/cut/coul/debye evdwl 54 156 0.000000
pair lj/cut/coul/debye ecoul 54 156 0.000000
pair lj/cut/coul/debye evdwl 55 59 -0.031868
pair lj/cut/coul/debye ecoul 55 59 0.000000
pair lj/cut/coul/debye evdwl 55 60 -0.002589
pair lj/cut/coul/debye ecoul 55 60 0.000000
pair lj/cut/coul/debye evdwl 55 61 -0.001602
pair lj/cut/coul/debye ecoul 55 61 0.000000
pair lj/cut/coul/debye evdwl 55 62 -0.003108
pair lj/cut/coul/debye ecoul 55 62 -0.119053
pair lj/cut/coul/debye evdwl 55 94 0.000000
pair lj/cut/coul/debye ecoul 55 94 0.000000
pair lj/cut/coul/debye evdwl 55 96 0.000000
pair lj/cut/coul/debye ecoul 55 96 0.000000
pair lj/cut/coul/debye evdwl 55 97 0.000000
pair lj/cut/coul/debye ecoul 55 97 0.000000
pair lj/cut/coul/debye evdwl 55 99 0.000000
pair lj/cut/coul/debye ecoul 55 99 0.000000
pair lj/cut/coul/debye evdwl 55 102 0.000000
pair lj/cut/coul/debye ecoul 55 102 0.000000
pair lj/cut/coul/debye evdwl 55 125 -0.001163
pair lj/cut/coul/debye ecoul 55 125 0.000000
pair lj/cut/coul/debye evdwl 55 126 -0.000236
pair lj/cut/coul/debye ecoul 55 126 0.000000
pair lj/cut/coul/debye evdwl 55 127 -0.005712
pair lj/cut/coul/debye ecoul 55 127 -0.141871
pair lj/cut/coul/debye evdwl 55 128 -0.001997
pair lj/cut/coul/debye ecoul 55 128 0.000000
pair lj/cut/coul/debye evdwl 55 129 -0.001672
pair lj/cut/coul/debye ecoul 55 129 0.000000
pair lj/cut/coul/debye evdwl 55 130 -0.000733
pair lj/cut/coul/debye ecoul 55 130 -0.073565
pair lj/cut/coul/debye evdwl 55 131 0.000000
pair lj/cut/coul/debye ecoul 55 131 0.000000
pair lj/cut/coul/debye evdwl 55 132 -0.001696
pair lj/cut/coul/debye ecoul 55 132 0.000000
pair lj/cut/coul/debye evdwl 55 133 0.000000
pair lj/cut/coul/debye ecoul 55 133 -0.030282
pair lj/cut/coul/debye evdwl 55 7 0.000000
pair lj/cut/coul/debye ecoul 55 7 0.000000
pair lj/cut/coul/debye evdwl 55 8 0.000000
pair lj/cut/coul/debye ecoul 55 8 0.000000
pair lj/cut/coul/debye evdwl 55 9 0.000000
pair lj/cut/coul/debye ecoul 55 9 0.000000
pair lj/cut/coul/debye evdwl 55 10 0.000000
pair lj/cut/coul/debye ecoul 55 10 0.022161
pair lj/cut/coul/debye evdwl 55 11 0.000000
pair lj/cut/coul/debye ecoul 55 11 0.000000
pair lj/cut/coul/debye evdwl 55 12 0.000000
pair lj/cut/coul/debye ecoul 55 12 0.000000
pair lj/cut/coul/debye evdwl 55 38 0.000000
pair lj/cut/coul/debye ecoul 55 38 0.000000
pair lj/cut/coul/debye evdwl 55 13 0.000000
pair lj/cut/coul/debye ecoul 55 13 0.000000
pair lj/cut/coul/debye evdwl 55 14 0.000000
pair lj/cut/coul/debye ecoul 55 14 0.000000
pair lj/cut/coul/debye evdwl 55 15 0.000000
pair lj/cut/coul/debye ecoul 55 15 -0.025772
pair lj/cut/coul/debye evdwl 55 17 -0.000178
pair lj/cut/coul/debye ecoul 55 17 -0.073872
pair lj/cut/coul/debye evdwl 55 18 0.000000
pair lj/cut/coul/debye ecoul 55 18 0.037074
pair lj/cut/coul/debye evdwl 55 21 0.000000
pair lj/cut/coul/debye ecoul 55 21 0.069339
pair lj/cut/coul/debye evdwl 55 63 0.000000
pair lj/cut/coul/debye ecoul 55 63 0.000000
pair lj/cut/coul/debye evdwl 55 64 0.000000
pair lj/cut/coul/debye ecoul 55 64 0.000000
pair lj/cut/coul/debye evdwl 55 67 0.000000
pair lj/cut/coul/debye ecoul 55 67 0.000000
pair lj/cut/coul/debye evdwl 55 148 0.000000
pair lj/cut/coul/debye ecoul 55 148 -0.010827
pair lj/cut/coul/debye evdwl 55 149 0.000000
pair lj/cut/coul/debye ecoul 55 149 0.000000
pair lj/cut/coul/debye evdwl 55 150 0.000000
pair lj/cut/coul/debye ecoul 55 150 0.000000
pair lj/cut/coul/debye evdwl 55 151 0.000000
pair lj/cut/coul/debye ecoul 55 151 -0.021035
pair lj/cut/coul/debye evdwl 55 152 0.000000
pair lj/cut/coul/debye ecoul 55 152 0.000000
pair lj/cut/coul/debye evdwl 55 153 0.000000
pair lj/cut/coul/debye ecoul 55 153 0.000000
pair lj/cut/coul/debye evdwl 55 154 0.000000
pair lj/cut/coul/debye ecoul 55 154 -0.017190
pair lj/cut/coul/debye evdwl 55 155 0.000000
pair lj/cut/coul/debye ecoul 55 155 0.000000
pair lj/cut/coul/debye evdwl 55 156 0.000000
pair lj/cut/coul/debye ecoul 55 156 0.000000
pair lj/cut/coul/debye evdwl 56 60 -0.009996
pair lj/cut/coul/debye ecoul 56 60 0.000000
pair lj/cut/coul/debye evdwl 56 61 -0.004361
pair lj/cut/coul/debye ecoul 56 61 0.000000
pair lj/cut/coul/debye evdwl 56 62 -0.003106
pair lj/cut/coul/debye ecoul 56 62 -0.000000
pair lj/cut/coul/debye evdwl 56 94 0.000000
pair lj/cut/coul/debye ecoul 56 94 0.000000
pair lj/cut/coul/debye evdwl 56 96 0.000000
pair lj/cut/coul/debye ecoul 56 96 0.000000
pair lj/cut/coul/debye evdwl 56 97 0.000000
pair lj/cut/coul/debye ecoul 56 97 0.000000
pair lj/cut/coul/debye evdwl 56 99 0.000000
pair lj/cut/coul/debye ecoul 56 99 0.000000
pair lj/cut/coul/debye evdwl 56 102 0.000000
pair lj/cut/coul/debye ecoul 56 102 0.000000
pair lj/cut/coul/debye evdwl 56 125 -0.000545
pair lj/cut/coul/debye ecoul 56 125 0.000000
pair lj/cut/coul/debye evdwl 56 126 0.000000
pair lj/cut/coul/debye ecoul 56 126 0.000000
pair lj/cut/coul/debye evdwl 56 127 -0.003528
pair lj/cut/coul/debye ecoul 56 127 -0.000000
pair lj/cut/coul/debye evdwl 56 128 -0.000542
pair lj/cut/coul/debye ecoul 56 128 0.000000
pair lj/cut/coul/debye evdwl 56 129 -0.000109
pair lj/cut/coul/debye ecoul 56 129 0.000000
pair lj/cut/coul/debye evdwl 56 130 0.000000
pair lj/cut/coul/debye ecoul 56 130 -0.000000
pair lj/cut/coul/debye evdwl 56 131 0.000000
pair lj/cut/coul/debye ecoul 56 131 0.000000
pair lj/cut/coul/debye evdwl 56 132 0.000000
pair lj/cut/coul/debye ecoul 56 132 0.000000
pair lj/cut/coul/debye evdwl 56 133 0.000000
pair lj/cut/coul/debye ecoul 56 133 -0.000000
pair lj/cut/coul/debye evdwl 56 7 0.000000
pair lj/cut/coul/debye ecoul 56 7 0.000000
pair lj/cut/coul/debye evdwl 56 8 0.000000
pair lj/cut/coul/debye ecoul 56 8 0.000000
pair lj/cut/coul/debye evdwl 56 9 0.000000
pair lj/cut/coul/debye ecoul 56 9 0.000000
pair lj/cut/coul/debye evdwl 56 10 0.000000
pair lj/cut/coul/debye ecoul 56 10 0.000000
